ID,SMILES,MolecularWeight,LogP,NumHBD,NumHBA,PSA,NumRotatableBonds,QED,NumChiralCenters
JP009672,CSc1cccc(COC(=O)c2ccccc2)c1,258.3,3.77,0.0,2.0,26.3,4.0,0.62,0.0
JP009671,Cc1ccccc1COC(=O)c1ccccc1,226.3,3.35,0.0,2.0,26.3,3.0,0.75,0.0
JP009670,Cc1cc(Br)cc(C)c1N,200.1,2.65,2.0,1.0,26.0,0.0,0.64,0.0
JP009669,Cc1cc(C#N)cc(C)c1C#N,156.2,2.05,0.0,2.0,47.6,0.0,0.58,0.0
JP009668,Cc1cc(Br)cc(C)c1O,201.1,2.77,1.0,1.0,20.2,0.0,0.68,0.0
JP009667,CC(=O)c1cc2c3c(c1)CCc1cccc(c1-3)CC2,248.3,3.75,0.0,1.0,17.1,1.0,0.7,0.0
JP009666,CCOC(=O)c1cccc([N+](=O)[O-])c1,195.2,1.77,0.0,5.0,69.4,3.0,0.42,0.0
JP009665,CCOC(=O)c1ccc(C(=O)OCC)cc1,222.2,2.04,0.0,4.0,52.6,4.0,0.73,0.0
JP009664,CCOC(=O)c1ccc(S(C)(=O)=O)cc1,228.3,1.27,0.0,4.0,60.4,3.0,0.73,0.0
JP009663,CCOC(=O)c1cccc(C(C)=O)c1,192.2,2.07,0.0,3.0,43.4,3.0,0.54,0.0
JP009662,CCOC(=O)c1ccc2c(c1)Cc1ccccc1-2,238.3,3.43,0.0,2.0,26.3,2.0,0.64,0.0
JP009661,CCOC(=O)c1ccc(C(C)=O)cc1,192.2,2.07,0.0,3.0,43.4,3.0,0.54,0.0
JP009660,CCOC(=O)c1cccc(C#N)c1,175.2,1.73,0.0,3.0,50.1,2.0,0.64,0.0
JP009659,CCOC(=O)c1ccc(C#N)cc1,175.2,1.73,0.0,3.0,50.1,2.0,0.64,0.0
JP009658,CCOC(=O)c1ccc(-c2ccccc2)cc1,226.3,3.53,0.0,2.0,26.3,3.0,0.75,0.0
JP009657,CCOC(=O)c1ccc2ccc3ccccc3c2c1,250.3,4.17,0.0,2.0,26.3,2.0,0.5,0.0
JP009656,CCOC(=O)Cc1cccc2ccccc12,214.3,2.95,0.0,2.0,26.3,3.0,0.73,0.0
JP009655,CCOC(=O)Cc1ccc(Oc2ccccc2)cc1,256.3,3.58,0.0,3.0,35.5,5.0,0.77,0.0
JP009654,CCOC(=O)c1cccc(N(C)C)c1,193.2,1.93,0.0,3.0,29.5,3.0,0.69,0.0
JP009653,CCOC(=O)c1ccc(SC)cc1,196.3,2.59,0.0,2.0,26.3,3.0,0.55,0.0
JP009652,CCOC(=O)c1ccc(Oc2ccccc2)cc1,242.3,3.66,0.0,3.0,35.5,4.0,0.77,0.0
JP009651,CCOC(=O)c1ccc(C)cc1,164.2,2.17,0.0,2.0,26.3,2.0,0.63,0.0
JP009650,CCOC(=O)c1ccc2ccccc2c1,200.2,3.02,0.0,2.0,26.3,2.0,0.7,0.0
JP009649,CC(=O)c1ccc(C)cc1,134.2,2.2,0.0,1.0,17.1,1.0,0.54,0.0
JP009648,CC(=O)c1ccc(C(C)(C)C)cc1,176.3,3.19,0.0,1.0,17.1,1.0,0.6,0.0
JP009647,CCOC(=O)Cc1ccc(C)cc1,178.2,2.1,0.0,2.0,26.3,3.0,0.66,0.0
JP009646,CCOC(=O)c1cc(C)c([N+](=O)[O-])c(C)c1,223.2,2.39,0.0,5.0,69.4,3.0,0.45,0.0
JP009645,CCOC(=O)c1cc(C)c(S(C)(=O)=O)c(C)c1,256.3,1.88,0.0,4.0,60.4,3.0,0.77,0.0
JP009644,CCOC(=O)c1cc(C)c(C(C)=O)c(C)c1,220.3,2.68,0.0,3.0,43.4,3.0,0.58,0.0
JP009643,CCOC(=O)c1cc(C)c(Cl)c(C)c1,212.7,3.13,0.0,2.0,26.3,2.0,0.7,0.0
JP009642,CCOC(=O)c1cc(C)c(OC)c(C)c1,208.3,2.49,0.0,3.0,35.5,3.0,0.72,0.0
JP009641,COc1ccc(C(C)=O)cc1,150.2,1.9,0.0,2.0,26.3,2.0,0.6,0.0
JP009640,CC(=O)c1cc2ccccc2c2ccccc12,220.3,4.2,0.0,1.0,17.1,1.0,0.44,0.0
JP009639,CCOC(=O)c1cc(C)c(C(=O)OCC)c(C)c1,250.3,2.66,0.0,4.0,52.6,4.0,0.77,0.0
JP009638,CCOC(=O)c1cc(C)c(SC)c(C)c1,224.3,3.2,0.0,2.0,26.3,3.0,0.58,0.0
JP009637,CCOC(=O)c1c(C)cc(C)cc1C,192.3,2.79,0.0,2.0,26.3,2.0,0.67,0.0
JP009636,CCOC(=O)c1cc(C)cc(C)c1,178.2,2.48,0.0,2.0,26.3,2.0,0.65,0.0
JP009635,CCOC(=O)c1cccc(Oc2ccccc2)c1,242.3,3.66,0.0,3.0,35.5,4.0,0.77,0.0
JP009634,CCOC(=O)c1cccc(-c2ccccc2)c1,226.3,3.53,0.0,2.0,26.3,3.0,0.75,0.0
JP009633,CCOC(=O)c1cccc(Cl)c1,184.6,2.52,0.0,2.0,26.3,2.0,0.66,0.0
JP009630,CCOC(=O)c1ccc([N+](=O)[O-])cc1,195.2,1.77,0.0,5.0,69.4,3.0,0.42,0.0
JP009629,CCOC(=O)c1cc(C)c(C#N)c(C)c1,203.2,2.35,0.0,3.0,50.1,2.0,0.69,0.0
JP009628,CCOC(=O)c1cc(C)c(C(=O)c2ccccc2)c(C)c1,282.3,3.71,0.0,3.0,43.4,4.0,0.63,0.0
JP009627,CCOC(=O)c1cc(C)c(C)c(C)c1,192.3,2.79,0.0,2.0,26.3,2.0,0.67,0.0
JP009626,OC(c1ccccc1)c1cccc(Cl)c1,218.7,3.42,1.0,1.0,20.2,2.0,0.82,1.0
JP009625,CC(O)c1cccc2ccccc12,172.2,2.89,1.0,1.0,20.2,1.0,0.7,1.0
JP009624,CC(O)c1ccc(I)cc1,248.1,2.34,1.0,1.0,20.2,1.0,0.76,1.0
JP009623,CC(O)c1ccc(Oc2ccccc2)cc1,214.3,3.53,1.0,2.0,29.5,3.0,0.85,1.0
JP009622,O=C(c1ccc(-c2ccccc2)cc1)c1cccc(Cl)c1,292.8,5.24,0.0,1.0,17.1,3.0,0.6,0.0
JP009621,O=C(c1cccc(Cl)c1)c1ccc2c(c1)Cc1ccccc1-2,304.8,5.14,0.0,1.0,17.1,2.0,0.47,0.0
JP009620,O=C(c1ccc(Oc2ccccc2)cc1)c1cccc(Cl)c1,308.8,5.36,0.0,2.0,26.3,4.0,0.61,0.0
JP009619,CC(=O)c1ccc2c(c1)CCc1ccccc1-2,222.3,3.65,0.0,1.0,17.1,1.0,0.67,0.0
JP009618,CC(=O)c1cccc(N)c1,135.2,1.47,2.0,2.0,43.1,1.0,0.47,0.0
JP009615,CC(=O)c1cccc(C#N)c1,145.2,1.76,0.0,2.0,40.9,1.0,0.56,0.0
JP009613,CC(=O)c1cccc2ccccc12,170.2,3.04,0.0,1.0,17.1,1.0,0.6,0.0
JP009612,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,208.3,3.46,0.0,1.0,17.1,1.0,0.56,0.0
JP009611,CCc1ccc2c(c1)Cc1cc(C(C)=O)ccc1-2,236.3,4.02,0.0,1.0,17.1,2.0,0.61,0.0
JP009610,CC(=O)c1cccc2cc3ccccc3cc12,220.3,4.2,0.0,1.0,17.1,1.0,0.44,0.0
JP009609,CC(=O)c1ccc2c(ccc3ccccc32)c1,220.3,4.2,0.0,1.0,17.1,1.0,0.44,0.0
JP009608,CC(=O)c1ccc2ccc3ccccc3c2c1,220.3,4.2,0.0,1.0,17.1,1.0,0.44,0.0
JP009607,CC(=O)c1c(C)cc(C)cc1C,162.2,2.81,0.0,1.0,17.1,1.0,0.58,0.0
JP009606,CC(=O)c1ccc(C(C)C)cc1,162.2,3.01,0.0,1.0,17.1,2.0,0.61,0.0
JP009605,CC(=O)c1ccc(F)cc1,138.1,2.03,0.0,1.0,17.1,1.0,0.54,0.0
JP009604,CC(=O)c1ccc(-c2ccccc2)cc1,196.2,3.56,0.0,1.0,17.1,2.0,0.67,0.0
JP009603,CCc1ccc(C(C)=O)cc1,148.2,2.45,0.0,1.0,17.1,2.0,0.59,0.0
JP009602,CC(=O)c1ccccc1,120.2,1.89,0.0,1.0,17.1,1.0,0.52,0.0
JP009601,CC(=O)c1c2ccccc2cc2ccccc12,220.3,4.2,0.0,1.0,17.1,1.0,0.44,0.0
JP009599,CCOC(=O)Cc1ccccc1,164.2,1.79,0.0,2.0,26.3,3.0,0.64,0.0
JP009598,CCOC(=O)c1cccc(S(C)(=O)=O)c1,228.3,1.27,0.0,4.0,60.4,3.0,0.73,0.0
JP009597,CCOC(=O)c1ccc(Cl)cc1,184.6,2.52,0.0,2.0,26.3,2.0,0.66,0.0
JP009595,CCOC(=O)c1cccc(Br)c1,229.1,2.63,0.0,2.0,26.3,2.0,0.73,0.0
JP009594,CCOC(=O)c1ccc(N(C)C)cc1,193.2,1.93,0.0,3.0,29.5,3.0,0.69,0.0
JP009593,CCOC(=O)c1ccc(C(C)(C)C)cc1,206.3,3.16,0.0,2.0,26.3,2.0,0.69,0.0
JP009591,Nc1cc(Cl)ccc1Cl,162.0,2.58,2.0,1.0,26.0,0.0,0.58,0.0
JP009590,O=C(O)c1ccc(Cl)c(Cl)c1,191.0,2.69,1.0,2.0,37.3,1.0,0.74,0.0
JP009589,c1ccc2c(c1)sc1ccccc12,184.3,4.05,0.0,0.0,0.0,0.0,0.49,0.0
JP009588,OC1=NN(c2ccccc2)CC1,162.2,1.77,1.0,3.0,35.8,1.0,0.68,0.0
JP009585,CC(O)=Nc1ccc(C)cc1,149.2,2.6,1.0,2.0,32.6,1.0,0.48,0.0
JP009584,CC(=O)c1cccc(O)c1,136.2,1.59,1.0,2.0,37.3,1.0,0.6,0.0
JP009581,O=C(c1ccccc1)C(O)c1ccccc1,212.2,2.6,1.0,2.0,37.3,3.0,0.79,1.0
JP009580,c1ccc2c(c1)ccc1ncccc12,179.2,3.39,0.0,1.0,12.9,0.0,0.48,0.0
JP009579,Nc1ccc(Br)cc1,172.0,2.03,2.0,1.0,26.0,0.0,0.59,0.0
JP009578,CC(C)(C)c1ccc(C(=O)O)cc1,178.2,2.68,1.0,2.0,37.3,1.0,0.72,0.0
JP009577,Cc1cc(C2(c3ccc(O)c(C)c3)OC(=O)c3ccccc32)ccc1O,346.4,4.18,2.0,4.0,66.8,2.0,0.68,0.0
JP009576,O=c1ccc2ccccc2o1,146.1,1.79,0.0,2.0,30.2,0.0,0.53,0.0
JP009575,CC(=O)c1ccc(O)cc1,136.2,1.59,1.0,2.0,37.3,1.0,0.6,0.0
JP009573,O=Cc1cccc(O)c1,122.1,1.2,1.0,2.0,37.3,1.0,0.57,0.0
JP009572,Cc1cccc(C(=O)O)c1O,152.1,1.4,2.0,3.0,57.5,1.0,0.64,0.0
JP009570,N=C(S)N(c1ccccc1)c1ccccc1,228.3,3.69,1.0,2.0,27.1,2.0,0.46,0.0
JP009569,O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,184.1,1.21,1.0,7.0,106.5,2.0,0.55,0.0
JP009567,Oc1c(Cl)cc(Cl)c2ccccc12,213.1,3.85,1.0,1.0,20.2,0.0,0.7,0.0
JP009565,CC1(C(=O)O)CCC(C(=O)O)C1(C)C,200.2,1.6,2.0,4.0,74.6,2.0,0.71,2.0
JP009561,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,332.3,3.67,2.0,5.0,76.0,0.0,0.61,0.0
JP009559,CC(C)CC(N)C(O)=NCC(O)=NCC(=O)O,245.3,0.36,5.0,7.0,128.5,7.0,0.38,1.0
JP009558,CC(C)(C)C1=CC(=O)C=C(C(C)(C)C)C1=O,220.3,3.08,0.0,2.0,34.1,0.0,0.59,0.0
JP009556,CC(C)CC(N=C(O)C(N)CC(C)C)C(=O)O,244.3,1.82,4.0,5.0,95.9,7.0,0.47,2.0
JP009555,CCOC(=O)CCCCCC(=O)O,188.2,1.58,1.0,4.0,63.6,7.0,0.49,0.0
JP009552,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,410.7,10.6,0.0,0.0,0.0,15.0,0.19,0.0
JP009551,CC(N)c1nc(C(=O)O)cs1,172.2,0.86,3.0,4.0,76.2,2.0,0.69,1.0
JP009550,CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,384.6,7.31,1.0,1.0,20.2,4.0,0.5,8.0
JP009549,NCc1nc(C(=O)O)cs1,158.2,0.3,3.0,4.0,76.2,2.0,0.65,0.0
JP009548,CC(O)Cc1ccccc1,136.2,1.61,1.0,1.0,20.2,2.0,0.65,1.0
JP009547,O=C(O)c1c[nH]ccc1=O,139.1,0.07,2.0,4.0,70.2,1.0,0.58,0.0
JP009544,c1ccc2c(c1)Cc1ccccc1N2,181.2,3.33,1.0,1.0,12.0,0.0,0.56,0.0
JP009543,O=[N+]([O-])c1ccc(I)cc1,249.0,2.2,0.0,3.0,43.1,1.0,0.43,0.0
JP009542,COc1ccc(C)cc1,122.2,2.0,0.0,1.0,9.2,1.0,0.55,0.0
JP009541,OC=Nc1ccccc1,121.1,1.9,1.0,2.0,32.6,1.0,0.45,0.0
JP009540,CC(C)=CCC/C(C)=C/CBr,217.2,4.07,0.0,0.0,0.0,4.0,0.49,0.0
JP009539,Cc1cccc(N(C)C)c1,135.2,2.06,0.0,1.0,3.2,1.0,0.57,0.0
JP009538,CCc1ccccc1N,121.2,1.83,2.0,1.0,26.0,1.0,0.56,0.0
JP009537,Nc1ccccc1F,111.1,1.41,2.0,1.0,26.0,0.0,0.5,0.0
JP009536,N#CCc1ccc(N)cc1,132.2,1.33,2.0,2.0,49.8,1.0,0.59,0.0
JP009535,N=c1nccc[nH]1,95.1,-0.11,2.0,3.0,52.5,0.0,0.46,0.0
JP009534,Nc1ccc(C(=O)c2ccccc2)cc1,197.2,2.5,2.0,2.0,43.1,2.0,0.59,0.0
JP009533,Cc1ccc(N)cc1,107.2,1.58,2.0,1.0,26.0,0.0,0.5,0.0
JP009532,N=c1ncnc[nH]1,96.1,-0.72,2.0,4.0,65.4,0.0,0.45,0.0
JP009531,COc1ccc2nc(C)cc(Cl)c2c1,207.7,3.21,0.0,2.0,22.1,1.0,0.72,0.0
JP009530,O=C1CC(O)Oc2c(Cl)ccc(Cl)c21,233.0,2.28,1.0,3.0,46.5,0.0,0.75,1.0
JP009529,[2H]C1([2H])Oc2ccc(C(=O)O)cc2O1,168.1,1.11,1.0,4.0,55.8,1.0,0.68,0.0
JP009527,C=C(C)CCl,90.6,1.8,0.0,0.0,0.0,1.0,0.34,0.0
JP009525,Cc1ccccn1,93.1,1.39,0.0,1.0,12.9,0.0,0.47,0.0
JP009523,Cc1cccnc1,93.1,1.39,0.0,1.0,12.9,0.0,0.47,0.0
JP009522,CN=C(C)O,73.1,0.59,1.0,2.0,32.6,0.0,0.33,0.0
JP009520,ClC(Cl)(Cl)Br,198.3,2.71,0.0,0.0,0.0,0.0,0.52,0.0
JP009519,C[Si](C)(C)N[Si](C)(C)C,161.4,2.25,1.0,1.0,12.0,2.0,0.61,0.0
JP009517,O=C(O)c1c2ccccc2cc2ccccc12,222.2,3.69,1.0,2.0,37.3,1.0,0.64,0.0
JP009516,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,301.7,4.34,1.0,4.0,63.3,3.0,0.78,1.0
JP009515,CC(=N\O)/C(C)=N/O,116.1,0.69,2.0,4.0,65.2,1.0,0.3,0.0
JP009514,COC(=O)[C@@H](N)Cc1ccccc1,179.2,0.73,2.0,3.0,52.3,3.0,0.7,1.0
JP009513,O=Cc1c2ccccc2cc2ccccc12,206.2,3.81,0.0,1.0,17.1,1.0,0.44,0.0
JP009512,N#Cc1c2ccccc2cc2ccccc12,203.2,3.86,0.0,1.0,23.8,0.0,0.51,0.0
JP009511,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,404.5,4.2,1.0,5.0,72.8,6.0,0.67,8.0
JP009507,C=C(CC[C@H](C)[C@H]1CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,396.7,7.76,0.0,1.0,17.1,5.0,0.43,7.0
JP009506,CC(C)[C@@H](C)/C=C/[C@H](C)[C@H]1CC[C@H]2C3=CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,396.7,7.33,1.0,1.0,20.2,4.0,0.49,8.0
JP009505,CCOC(=O)CCBr,181.0,1.33,0.0,2.0,26.3,3.0,0.48,0.0
JP009503,CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2],305.8,0.76,0.0,2.0,6.5,0.0,0.37,0.0
JP009502,CCOC(=N)O,89.1,0.52,2.0,3.0,53.3,1.0,0.36,0.0
JP009497,c1nn[nH]n1,70.1,-0.8,1.0,4.0,54.5,0.0,0.43,0.0
JP009495,N=C(O)c1ccccn1,122.1,0.96,2.0,3.0,57.0,1.0,0.43,0.0
JP009494,CN(C)CCO,89.1,-0.46,1.0,2.0,23.5,2.0,0.49,0.0
JP009491,SCCCS,108.2,1.24,0.0,0.0,0.0,2.0,0.49,0.0
JP009490,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,220.4,4.3,1.0,1.0,20.2,0.0,0.69,0.0
JP009488,CC(=O)N(C)C,87.1,0.09,0.0,2.0,20.3,0.0,0.41,0.0
JP009485,BrCCc1ccccc1,185.1,2.62,0.0,0.0,0.0,2.0,0.62,0.0
JP009484,c1ccc2c(c1)CCc1ccccc1C2,194.3,3.38,0.0,0.0,0.0,0.0,0.6,0.0
JP009483,CCC(C)c1ccc(O)cc1,150.2,2.91,1.0,1.0,20.2,2.0,0.69,1.0
JP009482,CC(C)(C)c1cccc(O)c1,150.2,2.69,1.0,1.0,20.2,0.0,0.6,0.0
JP009481,BrCC1CO1,137.0,0.78,0.0,1.0,12.5,1.0,0.38,1.0
JP009480,O=c1c2ccccc2[nH]c2ccccc12,195.2,2.68,1.0,2.0,32.9,0.0,0.55,0.0
JP009479,CN(c1ccccc1)c1ccccc1,183.3,3.45,0.0,1.0,3.2,2.0,0.69,0.0
JP009478,CCN(C=O)CC,101.1,0.48,0.0,2.0,20.3,3.0,0.47,0.0
JP009476,CC[C@@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,412.7,7.8,1.0,1.0,20.2,5.0,0.46,9.0
JP009475,C=C(C)[C@@H](CC)CCC(C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,412.7,7.94,1.0,1.0,20.2,6.0,0.44,9.0
JP009474,CC[C@@H](CCC(C)[C@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,414.7,8.02,1.0,1.0,20.2,6.0,0.44,9.0
JP009472,COc1ccc(N)c2nc3ccccc3nc12,225.3,2.37,2.0,4.0,61.0,1.0,0.51,0.0
JP009471,COc1cc(N)c2nc3ccccc3nc2c1,225.3,2.37,2.0,4.0,61.0,1.0,0.51,0.0
JP009470,COC(=O)c1cccc2c1Nc1ccccc1N2,240.3,3.27,2.0,4.0,50.4,1.0,0.64,0.0
JP009469,COC(=O)c1cccc2nc3ccccc3nc12,238.2,2.57,0.0,4.0,52.1,1.0,0.48,0.0
JP009468,N=C(O)c1cccc2c1Nc1ccccc1N2,225.3,3.37,4.0,4.0,68.1,1.0,0.38,0.0
JP009467,N=C(O)c1ccc2nc3ccccc3nc2c1,223.2,2.67,2.0,4.0,69.9,1.0,0.38,0.0
JP009466,O=C(O)c1c(O)ccc2nc3ccccc3nc12,240.2,2.19,2.0,5.0,83.3,1.0,0.64,0.0
JP009465,O=C(O)c1cccc2c1Nc1ccccc1N2,226.2,3.19,3.0,4.0,61.4,1.0,0.6,0.0
JP009464,c1ccc2c(c1)Nc1ccccc1N2,182.2,3.49,2.0,2.0,24.1,0.0,0.56,0.0
JP009463,O=C(O)c1cccc2nc3ccccc3nc12,224.2,2.48,1.0,4.0,63.1,1.0,0.64,0.0
JP009462,N#Cc1ccc2nc3ccccc3nc2c1,205.2,2.65,0.0,3.0,49.6,0.0,0.53,0.0
JP009461,COc1ccc2nc3ccccc3nc2c1,210.2,2.79,0.0,3.0,35.0,1.0,0.58,0.0
JP009460,Oc1ccc2nc3ccccc3nc2c1,196.2,2.49,1.0,3.0,46.0,0.0,0.56,0.0
JP009459,c1ccc2c(c1)ccc1cccnc12,179.2,3.39,0.0,1.0,12.9,0.0,0.48,0.0
JP009457,c1ccc2nc3ccccc3nc2c1,180.2,2.78,0.0,2.0,25.8,0.0,0.5,0.0
JP009456,COC(=O)/C=C/c1ccccc1,162.2,1.87,0.0,2.0,26.3,2.0,0.49,0.0
JP009455,CCOC(=O)/C=C/c1ccccc1,176.2,2.26,0.0,2.0,26.3,3.0,0.52,0.0
JP009454,O=C(/C=C/c1ccccc1)OCCc1ccccc1,252.3,3.49,0.0,2.0,26.3,5.0,0.6,0.0
JP009453,C/C=C/c1ccc(OC)cc1,148.2,2.73,0.0,1.0,9.2,2.0,0.63,0.0
JP009452,[2H]C([2H])([2H])Oc1ccc(/C=C/C)cc1OC,181.2,2.74,0.0,2.0,18.5,4.0,0.71,0.0
JP009451,C/C=C/c1ccc(OC)c(OC)c1,178.2,2.74,0.0,2.0,18.5,3.0,0.71,0.0
JP009447,C=CCc1ccc(OC)cc1,148.2,2.42,0.0,1.0,9.2,3.0,0.6,0.0
JP009446,C=CCc1ccc(OC(C)=O)c(OC)c1,206.2,2.35,0.0,3.0,35.5,4.0,0.43,0.0
JP009444,[2H]C([2H])([2H])Oc1ccc(CC=C)cc1OC,181.2,2.43,0.0,2.0,18.5,5.0,0.65,0.0
JP009443,C=CCc1ccc(OC)c(OC)c1,178.2,2.43,0.0,2.0,18.5,4.0,0.66,0.0
JP009441,Cc1sc2ccccc2c(=O)c1C,190.3,2.88,0.0,1.0,17.1,0.0,0.62,0.0
JP009440,Cc1sc2ccccc2c(=S)c1C,206.3,4.25,0.0,0.0,0.0,0.0,0.58,0.0
JP009439,Cc1cc(=S)c2ccccc2s1,192.3,3.94,0.0,0.0,0.0,0.0,0.57,0.0
JP009438,[2H]C([2H])([2H])c1sc2ccccc2c(=O)c1C,193.3,2.88,0.0,1.0,17.1,1.0,0.68,0.0
JP009436,Cc1cc(=O)c2ccccc2s1,176.2,2.57,0.0,1.0,17.1,0.0,0.6,0.0
JP009435,CC12CC1(C)C(=O)c1ccc(Cl)cc1O2,222.7,3.08,0.0,2.0,26.3,0.0,0.67,2.0
JP009434,CC12CC1Oc1cc(Cl)ccc1C2=O,208.6,2.69,0.0,2.0,26.3,0.0,0.66,2.0
JP009433,COc1ccc2c(c1)OC1(C)CC1(C)C2=O,218.3,2.44,0.0,3.0,35.5,1.0,0.73,2.0
JP009432,COc1ccc2c(c1)OC1CC1(C)C2=O,204.2,2.05,0.0,3.0,35.5,1.0,0.7,2.0
JP009431,Cc1ccc2c(c1)OC1(C)CC1(C)C2=O,202.3,2.74,0.0,2.0,26.3,0.0,0.65,2.0
JP009430,Cc1ccc2c(c1)OC1CC1(C)C2=O,188.2,2.35,0.0,2.0,26.3,0.0,0.62,2.0
JP009429,CC12CC1(C)C(=O)c1ccccc1O2,188.2,2.43,0.0,2.0,26.3,0.0,0.62,2.0
JP009427,CC12CC1Oc1ccccc1C2=O,174.2,2.04,0.0,2.0,26.3,0.0,0.6,2.0
JP009426,[2H]C1([2H])C2Oc3ccccc3C(=O)C21,162.2,1.65,0.0,2.0,26.3,0.0,0.58,2.0
JP009425,O=C1c2ccccc2OC2CC12,160.2,1.65,0.0,2.0,26.3,0.0,0.58,2.0
JP009423,N#CCC(=N)O,84.1,0.44,2.0,3.0,67.9,1.0,0.36,0.0
JP009422,O=[N+]([O-])c1cccc(I)c1,249.0,2.2,0.0,3.0,43.1,1.0,0.43,0.0
JP009421,CCOc1ccccc1C(=N)O,165.2,1.97,2.0,3.0,53.3,3.0,0.53,0.0
JP009418,O=CCc1ccccc1,120.2,1.43,0.0,1.0,17.1,2.0,0.54,0.0
JP009417,O=C(c1ccccc1)c1ccc(O)cc1,198.2,2.62,1.0,2.0,37.3,2.0,0.75,0.0
JP009415,O=C(O)c1cccc([N+](=O)[O-])c1,167.1,1.29,1.0,5.0,80.4,2.0,0.53,0.0
JP009413,ClC(Cl)=C(Cl)Cl,165.8,3.07,0.0,0.0,0.0,0.0,0.52,0.0
JP009411,c1ccc2c(c1)CCc1ccccc1-2,180.2,3.45,0.0,0.0,0.0,0.0,0.58,0.0
JP009410,O=C(Cl)Cc1ccccc1,154.6,1.99,0.0,1.0,17.1,2.0,0.6,0.0
JP009409,CCCOC(=O)Cl,122.6,1.77,0.0,2.0,26.3,2.0,0.52,0.0
JP009407,COC(=O)c1ccccc1OC(C)=O,194.2,1.4,0.0,4.0,52.6,2.0,0.53,0.0
JP009406,Cc1ccc(O)c(N)c1,123.2,1.28,3.0,2.0,46.2,0.0,0.4,0.0
JP009405,CC(C)NC(C)C,101.2,1.39,1.0,1.0,12.0,2.0,0.55,0.0
JP009404,CC(C)CCOC(=O)Cc1ccccc1,206.3,2.82,0.0,2.0,26.3,5.0,0.69,0.0
JP009403,CC(C)COC(=O)Cl,136.6,2.02,0.0,2.0,26.3,2.0,0.54,0.0
JP009402,O=Cc1ccc(F)cc1,124.1,1.64,0.0,1.0,17.1,1.0,0.52,0.0
JP009401,O=C(O)C(F)(F)F,114.0,0.63,1.0,2.0,37.3,0.0,0.5,0.0
JP009400,NCCc1ccccc1,121.2,1.19,2.0,1.0,26.0,2.0,0.62,0.0
JP009399,CCC(N)COC,103.2,0.37,2.0,2.0,35.2,3.0,0.56,1.0
JP009398,CC(O)C(C)O,90.1,-0.25,2.0,2.0,40.5,1.0,0.47,2.0
JP009396,CCOC(=O)CCl,122.6,0.79,0.0,2.0,26.3,2.0,0.4,0.0
JP009395,CCN(CC)CC,101.2,1.35,0.0,1.0,3.2,3.0,0.52,0.0
JP009394,CNc1ccccc1,107.2,1.73,1.0,1.0,12.0,1.0,0.58,0.0
JP009393,O=C1C=CCC1,82.1,0.91,0.0,1.0,17.1,0.0,0.42,0.0
JP009391,[2H]OC([2H])([2H])[2H],36.1,-0.39,1.0,1.0,20.2,1.0,0.42,0.0
JP009390,O=C(Cl)COc1ccccc1,170.6,1.83,0.0,2.0,26.3,3.0,0.65,0.0
JP009389,CCOC(=O)Cl,108.5,1.38,0.0,2.0,26.3,1.0,0.47,0.0
JP009388,COC(=O)Cl,94.5,0.99,0.0,2.0,26.3,0.0,0.42,0.0
JP009387,COc1cc(C=O)ccc1O,152.1,1.21,1.0,3.0,46.5,2.0,0.65,0.0
JP009385,CC(C)I,170.0,1.83,0.0,0.0,0.0,0.0,0.38,0.0
JP009384,CCOC(=O)CBr,167.0,0.94,0.0,2.0,26.3,2.0,0.45,0.0
JP009383,Cc1ccco1,82.1,1.59,0.0,1.0,13.1,0.0,0.46,0.0
JP009382,CC(C)OC(C)C,102.2,1.82,0.0,1.0,9.2,2.0,0.52,0.0
JP009381,C=CCN,57.1,0.13,2.0,1.0,26.0,1.0,0.43,0.0
JP009380,CC(C)(C)Br,137.0,2.18,0.0,0.0,0.0,0.0,0.45,0.0
